"","Date","Station","Total Rides","Usertype","Gender","Temp_Max","Temp_Avg","Temp_Min","Dew_Max","Dew_Avg","Dew_Min","Hum_Max","Hum_Avg","Hum_Min","Wind_Max","Wind_Avg","Wind_Min","Pressure_Max","Pressure_Avg","Pressure_Min","Precipitation_Total","is_weekend","is_holiday"
"79","2018-10-02","Lexington Ave & E 120 St",9,"Subscriber",2,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"80","2018-10-02","W 110 St & Amsterdam Ave",33,"Customer",0,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"81","2018-10-02","Adam Clayton Powell Blvd & W 126 St",32,"Subscriber",1,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"82","2018-10-02","Adam Clayton Powell Blvd & W 115 St",23,"Subscriber",1,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"83","2018-10-02","W 113 St & Broadway",57,"Subscriber",2,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"84","2018-10-02","Frederick Douglass Blvd & W 117 St",76,"Subscriber",1,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"85","2018-10-02","Broadway & W 122 St",26,"Subscriber",2,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"86","2018-10-02","Madison Ave & E 120 St",13,"Subscriber",1,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"87","2018-10-02","Lenox Ave & W 117 St",46,"Subscriber",2,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"88","2018-10-02","Frederick Douglass Blvd & W 129 St",26,"Subscriber",2,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"89","2018-10-02","Cathedral Pkwy & Broadway",76,"Subscriber",1,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"90","2018-10-02","Adam Clayton Powell Blvd & W 123 St",31,"Customer",0,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"91","2018-10-02","5 Ave & E 126 St",15,"Subscriber",1,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"92","2018-10-02","Lenox Ave & W 130 St",60,"Subscriber",1,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"93","2018-10-02","Lenox Ave & W 111 St",87,"Subscriber",1,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"94","2018-10-02","Lexington Ave & E 111 St",40,"Subscriber",2,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"95","2018-10-02","Lenox Ave & W 115 St",25,"Subscriber",1,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"96","2018-10-02","Morningside Ave & W 123 St",33,"Subscriber",2,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"97","2018-10-02","Lexington Ave & E 127 St",10,"Subscriber",1,78,71.3,66,68,64.7,62,94,80,62,17,9.2,0,30.2,30.1,29.9,0,0,0
"98","2018-10-03","Pleasant Ave & E 120 St",22,"Subscriber",2,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"99","2018-10-03","Mt Morris Park W & W 120 St",26,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"100","2018-10-03","St Nicholas Ave & Manhattan Ave",59,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"101","2018-10-03","Amsterdam Ave & W 119 St",42,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"102","2018-10-03","Frederick Douglass Blvd & W 129 St",16,"Subscriber",2,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"103","2018-10-03","St. Nicholas Ave & W 126 St",40,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"104","2018-10-03","E 118 St & 1 Ave",17,"Customer",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"105","2018-10-03","Lenox Ave & W 117 St",40,"Subscriber",2,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"106","2018-10-03","W 116 St & Broadway",44,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"107","2018-10-03","E 115 St & Lexington Ave",3,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"108","2018-10-03","Adam Clayton Powell Blvd & W 126 St",45,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"109","2018-10-03","Lenox Ave & W 126 St",48,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"110","2018-10-03","E 118 St & 3 Ave",25,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"111","2018-10-03","Frederick Douglass Blvd & W 117 St",66,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"112","2018-10-03","E 115 St & Madison Ave",16,"Customer",0,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"113","2018-10-03","Park Ave & E 124 St",118,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"114","2018-10-03","3 Ave & E 112 St",26,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"115","2018-10-03","E 118 St & Madison Ave",24,"Subscriber",2,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"116","2018-10-03","E 116 St & 2 Ave",13,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"117","2018-10-03","Morningside Dr & Amsterdam Ave",10,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"118","2018-10-03","5 Ave & E 126 St",20,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"119","2018-10-03","E 118 St & Park Ave",12,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"120","2018-10-03","Lenox Ave & W 111 St",127,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"121","2018-10-03","W 110 St & Amsterdam Ave",36,"Customer",0,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"122","2018-10-03","2 Ave & E 122 St",21,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"123","2018-10-03","Lenox Ave & W 130 St",51,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"124","2018-10-03","W 120 St & Claremont Ave",23,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"125","2018-10-03","Lenox Ave & W 115 St",23,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"126","2018-10-03","Adam Clayton Powell Blvd & W 118 St",16,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"127","2018-10-03","Madison Ave & E 120 St",11,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"128","2018-10-03","E 128 St & Madison Ave",25,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"129","2018-10-03","W 116 St & Amsterdam Ave",33,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
"130","2018-10-03","Amsterdam Ave & W 125 St",30,"Subscriber",1,77,70.5,67,63,59.9,57,87,69.9,53,14,8.3,3,30.1,30,30,0.56,0,0
